FLU GAS TEMP,STEAM PRESSURE,TURBINE SPEED,GENERATOR VOLTAGE,AIR QUALITY,HEALTHINESS,ERROR TYPE
441,2015,3386,16811,219,0,3
753,1942,3165,18188,159,0,1
711,1919,3488,19493,86,0,1
416,3082,3618,19647,355,0,2
502,2915,2891,17660,124,0,2
478,2951,3612,18612,149,0,2
369,2022,3647,17449,60,0,1
608,3081,2956,19432,269,0,2
512,2757,2868,17720,59,0,2
775,2164,3584,16753,309,0,1
438,3063,3167,16649,186,0,2
449,2632,3436,19323,66,1,0
545,2261,3260,16845,67,0,3
545,2995,3216,18387,375,1,0
433,2342,3043,18498,218,1,0
319,2706,3308,17389,63,0,1
452,2334,3307,19799,202,1,0
597,2467,3509,18169,329,1,0
491,2795,3297,16882,258,0,3
379,2287,2907,18147,123,0,1
433,2848,3692,16605,298,0,2
438,2569,3072,17759,299,1,0
451,2433,3255,19508,414,0,0
339,2370,2997,16630,445,0,1
589,2805,3492,17077,350,1,0
616,1976,3645,17379,276,0,2
561,3029,3421,16875,433,0,2
488,3024,3195,17137,198,0,2
438,2529,3138,16878,359,0,3
577,2160,3631,17945,182,0,2
501,2014,3378,19962,324,1,0
654,3025,2914,19780,423,0,2
703,3003,3634,17478,444,0,1
383,2414,3389,17538,167,0,1
394,2355,3376,17830,175,0,1
432,2834,2898,17442,119,0,2
610,3034,3031,16750,164,0,2
523,1956,3490,18609,85,0,2
465,2750,3494,19332,102,1,0
760,2225,3052,18735,65,0,1
743,1927,3159,16898,388,0,1
574,2915,3029,17226,108,1,0
762,2865,2906,17333,371,0,1
774,3090,2990,17739,375,0,1
644,2873,3532,16917,190,0,3
622,2792,3281,17891,363,1,0
569,2167,3413,16712,349,0,3
684,2659,3389,17607,202,1,0
429,2221,3160,17550,365,1,0
460,2156,3418,18941,390,1,0
723,2184,2856,17910,89,0,1
727,2382,3545,18915,364,0,1
566,2237,3598,17594,355,1,0
529,2323,3491,19324,296,1,0
392,2641,3012,18255,245,0,1
658,2096,3558,18806,240,1,0
657,3044,3207,17972,430,0,2
644,2923,3622,18507,56,0,2
474,2869,3613,16878,275,0,2
367,2525,3438,18979,169,0,1
652,2276,3445,18482,325,1,0
792,2489,3409,18463,284,0,1
414,2626,3275,17919,149,1,0
550,2380,3190,17380,45,1,0
454,3033,3179,17783,232,0,2
531,2194,3586,18096,108,1,0
796,2708,3149,19473,144,0,1
481,2125,3661,17286,167,0,2
761,2202,3295,19707,275,0,1
698,2438,3301,16737,385,0,3
770,2796,3283,19924,61,0,1
544,2502,2852,16713,336,0,2
577,2395,3290,17640,447,0,0
545,2094,3007,18271,254,1,0
775,2894,2917,18711,434,0,1
772,2495,3439,16552,31,0,1
783,2569,3165,18778,50,0,1
608,2583,3586,18250,374,1,0
565,2968,3009,18407,325,1,0
411,2916,2915,17275,89,0,2
417,2687,3134,18750,275,1,0
792,2719,2941,16747,350,0,1
511,1952,3108,17606,168,0,2
524,2775,2932,16871,331,0,2
554,2409,3275,17819,283,1,0
783,2758,3085,16597,230,0,1
370,2622,3021,17880,332,0,1
680,3081,3298,18573,122,0,2
650,2560,2850,16969,84,0,2
382,2192,3257,17584,67,0,1
747,2993,3121,19587,234,0,1
571,3048,3560,18029,221,0,2
458,2075,3381,16790,48,0,3
464,2678,3595,19252,78,1,0
730,2706,3335,18583,56,0,1
770,2189,3337,18147,373,0,1
779,1918,3018,16534,84,0,1
453,2631,2934,19377,264,0,2
363,2665,3191,17374,392,0,1
588,3009,2979,18601,89,0,2
597,2172,3440,17924,57,1,0
630,2091,3376,19089,368,1,0
327,2486,2917,17459,114,0,1
668,3008,3407,19745,259,0,2
663,2309,3167,18224,125,1,0
338,2395,2967,16675,446,0,1
665,2457,3538,17260,351,1,0
615,2252,3326,17120,106,1,0
493,2163,3042,17012,273,1,0
774,2714,3432,17372,79,0,1
302,2673,3458,16579,160,0,1
580,2813,2908,17975,389,0,2
507,2448,3687,16919,132,0,2
552,1919,3625,18153,35,0,2
483,2584,2959,18138,285,0,2
521,2865,3041,18556,175,1,0
523,2800,3152,19139,321,1,0
736,2645,3035,19056,405,0,1
582,2110,3616,18706,107,0,2
451,2158,3689,16959,427,0,2
763,2214,2878,17459,315,0,1
568,1945,3436,17701,100,0,2
580,2814,3262,18768,227,1,0
362,2990,3010,18236,450,0,1
448,2032,3628,19088,396,0,2
645,2207,3596,18667,168,1,0
544,2324,3386,17637,245,1,0
300,2661,3176,18711,115,0,1
386,2997,3259,17377,167,0,1
455,2726,3051,19387,56,1,0
408,2300,3438,17081,198,1,0
367,1927,3210,17937,30,0,1
383,2764,3053,18317,368,0,1
571,3079,3605,16700,197,0,2
547,2943,3295,19220,223,1,0
638,2873,3416,16928,418,0,3
509,1907,3371,17628,57,0,2
523,2357,3384,17157,31,1,0
461,2454,3479,17839,40,1,0
452,2851,3506,17802,102,1,0
354,2654,3381,19779,62,0,1
571,2425,3040,16769,263,0,3
514,1919,3307,19858,59,0,2
728,2399,3525,17770,197,0,1
351,2537,3567,18392,380,0,1
744,2488,3062,19964,312,0,1
347,2925,3087,19922,410,0,1
491,1980,3130,18829,71,0,2
473,1929,3037,18230,114,0,2
792,2531,3389,17286,395,0,1
713,2591,3081,17120,444,0,1
691,2997,2977,19130,57,0,2
616,2659,3121,16537,138,0,3
598,2204,3685,18334,392,0,2
521,2848,3457,18939,186,1,0
338,2862,2940,17277,300,0,1
393,2638,2981,17016,250,0,1
515,2206,2873,17914,163,0,2
432,2345,3381,19128,449,0,0
310,1944,3239,17073,188,0,1
770,2492,3411,17019,64,0,1
537,2463,3241,19672,446,0,0
399,1990,2937,17913,399,0,1
661,2917,3373,18860,54,1,0
314,2721,3298,17772,416,0,1
576,2900,3033,17160,197,1,0
629,2111,3341,19423,345,1,0
539,2679,3324,17214,447,0,0
721,2167,3626,19046,391,0,1
545,2309,3480,17652,37,1,0
510,2516,3000,19492,367,1,0
746,1973,3509,18354,135,0,1
674,2713,3559,19757,224,1,0
631,2735,3330,17189,324,1,0
554,2207,3124,16870,302,0,3
737,2248,3697,18558,419,0,1
678,2841,3407,18213,404,0,0
470,2105,3091,18221,425,0,0
707,2190,3019,19239,203,0,1
488,2443,2931,16805,340,0,2
441,2070,3176,18438,407,0,0
408,3049,3545,16623,96,0,2
305,2533,3313,17433,432,0,1
755,2870,3313,18558,411,0,1
311,2790,3276,19812,93,0,1
469,2691,3481,19339,448,0,0
756,2893,3144,18796,298,0,1
718,2689,3521,17899,238,0,1
483,2638,3497,19428,137,1,0
600,2248,3196,19260,409,0,0
668,2829,2891,18976,149,0,2
717,2351,3389,18677,444,0,1
778,2756,3655,19789,41,0,1
664,2162,3131,17049,39,1,0
713,2837,3391,19776,239,0,1
738,2990,3528,18330,57,0,1
617,2832,2979,18192,222,0,2
303,2008,3508,17122,265,0,1
417,1974,3566,18738,419,0,2
563,3019,3640,18785,139,0,2
609,2118,3001,16934,240,0,3
619,1911,3286,18722,256,0,2
441,2790,3480,19880,354,1,0
655,2889,3074,17493,244,1,0
432,2162,3685,18076,290,0,2
536,2318,3210,16556,290,0,3
748,2675,3154,18875,219,0,1
551,2973,3258,18873,248,1,0
638,2089,3062,17475,319,1,0
342,3056,2850,18142,338,0,1
302,2157,3443,17515,255,0,1
702,2496,3095,18331,98,0,1
715,2461,3171,18584,402,0,1
763,2635,3405,19200,131,0,1
649,2858,3518,19819,328,1,0
781,2761,3320,19661,209,0,1
375,2418,3412,18084,84,0,1
348,1984,2991,18342,374,0,1
320,2679,3280,18249,305,0,1
563,2199,3286,19874,339,1,0
394,3003,3172,17964,448,0,1
751,2533,3494,18921,272,0,1
569,2560,3651,18575,277,0,2
414,2885,2915,17645,167,0,2
604,1903,3584,19169,231,0,2
760,2505,3625,17943,147,0,1
493,2723,2861,19326,174,0,2
420,2110,3259,17194,280,1,0
460,2366,3353,18988,149,1,0
730,2927,2926,18513,118,0,1
688,2754,3408,17916,348,1,0
749,2908,3170,19752,91,0,1
740,2162,3160,19931,300,0,1
432,2860,3517,18557,235,1,0
651,3100,3350,17288,413,0,2
514,1900,3318,18911,163,0,2
612,2151,3426,18068,75,1,0
438,2929,3253,17667,302,1,0
444,1990,3438,18096,269,0,2
580,2064,3144,18349,151,1,0
647,2833,3136,19541,235,1,0
604,2981,3580,19644,160,1,0
628,2054,3676,16825,159,0,2
708,2435,3616,17483,153,0,1
469,2149,2879,16753,131,0,2
360,2872,3690,18291,276,0,1
321,2904,3232,18063,311,0,1
714,2906,3264,17253,400,0,1
481,2858,3067,18912,244,1,0
567,2244,3505,18556,30,1,0
473,2898,3324,17758,65,1,0
322,2045,3192,18512,160,0,1
772,2691,3580,19163,199,0,1
523,3006,3532,16851,241,0,2
539,2629,2954,17832,181,0,2
758,2946,2970,19691,290,0,1
340,2336,3488,18573,39,0,1
452,2886,3432,18411,30,1,0
752,1989,3020,16501,156,0,1
678,2572,2881,17964,95,0,2
555,2073,2870,16728,182,0,2
530,2700,3519,18616,324,1,0
458,2763,3032,17093,392,1,0
300,2112,3005,18148,440,0,1
550,2502,2906,17787,348,0,2
762,2318,3478,19594,134,0,1
319,2592,3015,18449,41,0,1
593,2409,3307,17428,41,1,0
552,2422,3165,19496,263,1,0
542,1934,3153,18739,107,0,2
619,2297,2851,18479,368,0,2
767,2622,3065,18047,39,0,1
723,2546,3120,18651,37,0,1
706,2309,3625,16900,414,0,1
693,2229,3345,19127,343,1,0
667,2606,2983,18631,420,0,2
534,2375,3094,18815,316,1,0
467,2070,3534,17151,182,1,0
709,2377,3562,18830,353,0,1
708,2241,3588,17955,400,0,1
310,2247,3321,19490,319,0,1
429,2860,3180,17189,138,1,0
775,2146,3605,16575,414,0,1
305,2965,3317,19542,280,0,1
355,2952,3133,19337,341,0,1
545,2565,3327,19694,328,1,0
708,2836,3300,17778,207,0,1
412,2111,3232,16844,144,0,3
458,2202,3033,18187,32,1,0
340,2428,3271,18584,151,0,1
415,2852,3181,18403,95,1,0
493,2166,3385,16625,170,0,3
773,2889,2907,18737,433,0,1
614,2291,3359,19358,316,1,0
663,2939,3558,18991,386,1,0
480,2442,3136,18279,418,0,0
418,2496,3210,19227,148,1,0
319,1946,3119,16895,105,0,1
768,2273,3417,18268,32,0,1
593,2702,3056,17516,80,1,0
442,2925,3205,17145,223,1,0
420,2807,3501,17207,376,1,0
302,1981,3264,19118,369,0,1
355,2568,3096,16631,274,0,1
706,2150,3050,16523,95,0,1
785,2484,3135,18762,283,0,1
504,2465,3000,17488,353,1,0
553,2021,3352,19098,36,1,0
483,2066,3255,19778,156,1,0
358,3004,3155,19744,445,0,1
305,2157,2913,17256,377,0,1
347,2434,3579,17077,165,0,1
688,2103,2898,18616,353,0,2
345,2972,3411,18065,356,0,1
456,2331,3234,18514,88,1,0
676,2294,3356,17889,147,1,0
566,2415,3006,18571,117,1,0
369,2927,2904,17403,390,0,1
671,2248,3474,19554,397,1,0
720,1983,3204,19281,217,0,1
780,2080,2954,19044,214,0,1
411,2601,3406,18089,172,1,0
483,2495,3409,19267,431,0,0
575,2715,3186,18978,422,0,0
660,2531,3282,18508,95,1,0
368,1919,3358,17747,242,0,1
487,2516,3206,19555,385,1,0
565,3039,3657,18864,59,0,2
330,2923,3597,16963,383,0,1
615,2782,3173,19613,429,0,0
580,1937,3398,17115,345,0,2
553,2458,3420,16832,424,0,3
472,2877,3465,19469,450,0,0
344,1987,3357,18345,254,0,1
443,2082,3296,18185,320,1,0
542,2248,3503,16540,391,0,3
490,1954,3124,19506,173,0,2
793,2356,3229,18440,342,0,1
559,2612,2969,18477,372,0,2
743,2149,3035,19677,61,0,1
379,2688,2870,19605,213,0,1
636,2701,3218,19266,96,1,0
772,2253,3239,16882,368,0,1
790,2993,3056,19889,422,0,1
617,2654,3388,19501,42,1,0
743,2013,3302,17586,390,0,1
643,2007,2999,18163,429,0,2
765,2471,3464,19262,242,0,1
624,2578,3244,19976,445,0,0
771,2643,3304,18351,59,0,1
797,2976,3175,16847,448,0,1
536,2562,3001,19689,100,1,0
568,2709,3446,19008,365,1,0
724,2685,2909,16524,442,0,1
381,2320,2886,18736,185,0,1
709,2703,3663,18588,450,0,1
653,2749,3093,17332,102,1,0
319,1938,3634,16776,201,0,1
423,2508,3187,19465,106,1,0
666,1964,3512,16557,359,0,2
667,2393,3630,19368,322,0,2
489,2278,3662,19205,388,0,2
741,2680,3648,17941,215,0,1
328,2006,3180,18584,337,0,1
427,2012,2975,18087,74,0,2
628,2179,2916,19232,338,0,2
520,2361,3439,19671,281,1,0
668,2678,3607,16873,221,0,2
660,1964,3299,19944,359,0,2
707,2648,3104,16615,379,0,1
534,2933,3156,17145,90,1,0
567,2178,3119,18783,404,0,0
302,2275,3253,17420,193,0,1
531,2198,3248,17261,377,1,0
326,2974,2968,19439,316,0,1
542,2250,3510,18600,272,1,0
589,2905,3472,19449,59,1,0
400,2042,3238,18069,120,1,0
667,2016,3686,18042,166,0,2
536,2016,3182,16920,293,0,3
490,1993,3144,16989,66,0,2
595,2438,2962,19972,422,0,2
629,2706,3572,18626,386,1,0
508,2467,3473,17910,86,1,0
387,3054,3401,19106,127,0,1
679,2281,3681,18844,63,0,2
691,2523,3414,19774,265,1,0
576,3058,3246,16683,299,0,2
530,1988,3603,18019,95,0,2
577,2024,3400,20004,159,0,3
655,1929,3410,17941,273,0,2
589,2437,3642,16638,221,0,2
614,2512,3593,16650,32,0,3
677,2180,2869,18301,256,0,2
442,2600,3543,17269,123,1,0
307,2717,3292,16600,391,0,1
721,2042,3210,19721,41,0,1
526,3021,3067,16808,377,0,2
434,2995,3113,16553,260,0,3
408,2519,2979,19259,338,0,2
697,2293,2920,18029,437,0,2
625,2244,3567,16712,282,0,3
700,2242,2932,17361,163,0,2
550,2064,2928,19732,206,0,2
407,2298,3004,18981,434,0,0
469,2986,3080,16591,347,0,3
657,3003,2871,16896,339,0,2
703,2254,3396,18201,55,0,1
500,2940,3538,18387,243,1,0
546,2621,3694,18471,192,0,2
466,2621,2950,17395,396,0,2
314,2011,3645,17434,92,0,1
480,2444,3133,17284,436,0,0
470,2963,3339,17354,247,1,0
668,2804,3256,19891,200,1,0
670,1967,3062,16584,185,0,2
567,3048,3533,18020,320,0,2
774,2895,3589,16684,248,0,1
788,2542,3345,17258,55,0,1
510,2496,3543,17185,372,1,0
628,2679,3636,19533,44,0,2
687,2267,2963,19039,153,0,2
338,2044,3700,16816,335,0,1
608,2831,2998,19186,254,0,2
798,2980,3043,17890,349,0,1
536,2274,3488,19776,283,1,0
603,3066,3473,19483,410,0,2
423,2844,3367,18244,399,1,0
402,2702,3056,17239,123,1,0
328,2730,3526,19078,266,0,1
378,2858,3348,19926,275,0,1
412,2643,3126,18130,389,1,0
391,2983,3503,19010,186,0,1
579,2034,3028,17635,155,1,0
609,2006,3689,16648,440,0,2
786,2115,2875,16537,65,0,1
596,2555,3447,19487,100,1,0
561,1955,2888,17378,323,0,2
454,2665,3169,18310,64,1,0
766,2916,3207,19927,186,0,1
469,2292,2998,19530,85,0,2
673,2417,2974,19188,70,0,2
378,2383,3388,17114,335,0,1
394,2847,3001,16761,344,0,1
594,2811,3038,18248,167,1,0
306,2178,3601,17608,300,0,1
796,2818,2944,16625,410,0,1
755,2290,3197,18901,84,0,1
728,2269,3541,17879,430,0,1
539,2530,3251,17407,223,1,0
491,2776,3000,19937,31,1,0
484,2788,2859,19229,137,0,2
457,2400,3206,18687,172,1,0
683,2526,3543,19905,302,1,0
401,2944,3098,18166,425,0,0
343,2660,3647,19628,419,0,1
305,2036,3312,17667,435,0,1
594,1954,3566,19248,345,0,2
429,2136,2885,17748,409,0,2
758,2414,2850,18893,95,0,1
783,2413,3589,19303,298,0,1
634,2991,3141,19017,289,1,0
427,3023,2889,16847,430,0,2
402,2882,2986,17800,374,0,2
796,2272,3604,19718,342,0,1
546,2774,3552,17981,247,1,0
775,2091,2983,19111,236,0,1
654,2191,3501,19247,54,1,0
684,2029,3445,17828,265,1,0
673,1906,3459,17640,292,0,2
383,2311,3108,19109,265,0,1
429,2865,3427,17316,444,0,0
786,2780,3010,18039,340,0,1
596,2381,2985,18398,421,0,2
763,2966,3413,17110,345,0,1
556,3060,3603,16683,58,0,2
647,2175,3261,17621,323,1,0
430,2376,3472,19822,361,1,0
336,2192,2992,16901,330,0,1
326,2837,2902,18031,220,0,1
595,2211,2991,19892,106,0,2
325,2337,2946,19880,168,0,1
448,1952,3278,17143,272,0,2
465,2128,3263,18561,212,1,0
780,2466,3205,16881,84,0,1
562,2695,3441,17781,258,1,0
633,2558,3041,18698,222,1,0
614,2642,3677,19749,188,0,2
559,3017,3606,16941,257,0,2
780,2373,2863,18211,145,0,1
371,3084,3012,19560,402,0,1
593,2485,3640,18367,198,0,2
586,2627,3019,18899,74,1,0
581,2348,3491,19478,401,0,0
523,2324,3095,19918,88,1,0
716,2113,3434,16974,197,0,1
495,2791,2861,17495,286,0,2
403,2795,3178,17304,376,1,0
568,2515,3700,16528,229,0,2
395,2936,3584,18841,266,0,1
776,2930,3024,17788,385,0,1
742,2937,3353,16608,202,0,1
483,2886,3644,18544,324,0,2
757,3096,3243,19084,92,0,1
411,2300,3408,19517,443,0,0
598,2952,2915,17149,372,0,2
673,2076,3389,19733,379,1,0
726,2419,3095,19327,40,0,1
780,2681,2993,18255,428,0,1
683,1923,3147,18939,110,0,2
671,2158,3693,16745,99,0,2
525,2491,3100,17309,388,1,0
674,2267,3233,18940,143,1,0
307,2350,3400,19204,45,0,1
339,2135,3366,18869,110,0,1
578,2623,3229,16744,259,0,3
781,2547,2879,19743,243,0,1
429,1950,2890,16638,199,0,2
481,2801,3018,18214,95,1,0
693,2916,3641,17871,228,0,2
504,2450,3209,19656,306,1,0
417,1918,3542,18277,213,0,2
326,2417,3576,18681,359,0,1
647,2148,2907,19006,233,0,2
328,2079,3556,19369,353,0,1
647,2197,3249,19699,346,1,0
351,2794,3205,18441,262,0,1
376,2343,3213,19349,372,0,1
769,2488,3158,17419,152,0,1
745,2684,3208,19661,66,0,1
608,2481,2958,19289,388,0,2
675,1960,3519,18779,374,0,2
530,2256,3042,17689,156,1,0
746,2249,3658,19195,59,0,1
651,2774,2923,18767,448,0,2
589,2866,2903,16828,383,0,2
645,2857,3248,19162,301,1,0
531,2931,3328,17401,241,1,0
689,2093,2854,17629,109,0,2
330,2752,3354,16524,286,0,1
690,2290,3467,18161,99,1,0
618,2780,3415,16782,246,0,3
332,2429,3545,16946,96,0,1
333,2932,3674,17797,257,0,1
328,2147,3546,18333,320,0,1
410,2417,3056,16617,184,0,3
717,2302,3678,19132,140,0,1
562,1945,3074,19397,156,0,2
407,1908,3578,18893,295,0,2
367,2142,2987,18161,325,0,1
451,2014,3525,17238,450,0,0
686,2870,3057,18284,391,1,0
319,2500,3683,16566,156,0,1
346,2628,3192,16537,333,0,1
553,2827,3616,18801,46,0,2
502,2427,2963,18247,124,0,2
744,2784,3592,17014,280,0,1
549,2403,3358,16717,263,0,3
460,1934,3508,16805,316,0,2
710,1950,3366,17919,361,0,1
609,2561,3629,17624,313,0,2
331,2472,3007,17761,225,0,1
303,2546,3222,18542,132,0,1
601,3045,3108,17248,164,0,2
744,2315,2912,16776,150,0,1
475,2514,3526,19010,383,1,0
351,2714,2955,19963,400,0,1
649,1914,3430,19737,78,0,2
367,2915,2996,18815,199,0,1
660,2052,3136,18115,282,1,0
523,2927,3359,18065,74,1,0
348,1933,3265,17142,336,0,1
513,2532,3256,17890,421,0,0
523,2900,2954,19299,411,0,2
742,2021,3333,17084,392,0,1
428,2306,3327,17626,31,1,0
329,2231,3152,18954,268,0,1
641,2903,3607,16594,289,0,2
716,2970,2873,18738,188,0,1
357,2543,3173,19433,50,0,1
364,2198,3390,17103,283,0,1
378,2274,3114,16679,116,0,1
476,2017,3508,16688,303,0,3
568,2432,3339,18350,106,1,0
428,2355,3033,18049,108,1,0
428,2409,3296,19217,319,1,0
516,2176,2881,19557,174,0,2
463,3056,3197,19083,331,0,2
436,2835,3263,19335,362,1,0
603,3080,3065,17126,419,0,2
376,2643,3316,17627,155,0,1
545,2462,3334,18316,217,1,0
623,2764,3673,18360,357,0,2
663,2616,3529,19772,55,1,0
371,3002,3417,18087,84,0,1
453,2566,3148,17789,55,1,0
311,2751,3015,16603,124,0,1
380,2132,3564,18436,78,0,1
541,2146,3011,18833,123,1,0
492,2452,3444,18274,359,1,0
348,2818,3604,19909,330,0,1
639,3051,3081,16730,194,0,2
604,3045,3646,16757,267,0,2
619,2500,3102,17703,368,1,0
591,2383,3247,18234,64,1,0
581,2555,3636,18600,306,0,2
477,2686,3601,17018,343,0,2
316,2012,3255,19219,212,0,1
312,2555,3392,16568,82,0,1
595,2633,2878,19604,280,0,2
337,2000,3361,19746,37,0,1
716,1911,3001,17418,238,0,1
509,2398,3103,17192,337,1,0
349,2918,3420,19259,162,0,1
601,2833,3270,18129,222,1,0
701,2041,3381,19321,76,0,1
730,2828,3483,16507,342,0,1
394,2120,3650,19693,274,0,1
620,2358,3321,18050,37,1,0
620,2690,3175,17765,46,1,0
318,2817,3376,18606,74,0,1
340,2289,3077,19123,297,0,1
331,3007,3498,18400,323,0,1
453,2183,3207,17980,144,1,0
665,2883,3412,17836,448,0,0
800,1994,2998,16961,227,0,1
708,2314,2854,19174,284,0,1
415,2573,2902,19851,370,0,2
454,2296,3522,19927,171,1,0
526,2759,3451,17362,330,1,0
604,3030,3635,18475,274,0,2
684,2387,3490,16585,73,0,3
683,2836,3288,19617,426,0,0
519,2942,3366,19370,164,1,0
502,2081,3183,18690,437,0,0
331,2601,3395,17891,183,0,1
588,2856,3438,16656,184,0,3
610,2518,3507,18264,130,1,0
607,2960,3417,18404,152,1,0
550,2930,3226,17375,196,1,0
336,2158,3095,16946,46,0,1
422,2315,3143,17362,384,1,0
482,2520,2917,19037,117,0,2
551,2888,3265,18113,105,1,0
378,2278,3125,16931,54,0,1
796,1911,3311,19782,269,0,1
521,2379,3643,17570,427,0,2
304,2395,3004,19335,151,0,1
533,2001,3661,17149,182,0,2
353,2886,3242,19489,351,0,1
700,3014,3489,17393,92,0,2
701,2922,3354,19606,404,0,1
343,3100,3550,20000,293,0,1
645,2302,3227,19265,123,1,0
449,2142,3521,17013,85,1,0
458,2469,3074,19464,127,1,0
412,2373,3610,18823,403,0,2
612,2172,3458,18348,201,1,0
775,2220,2983,18293,99,0,1
398,2029,3351,16796,422,0,1
797,2508,3398,18673,214,0,1
604,2473,3565,17367,397,1,0
495,2678,3461,18741,143,1,0
427,2218,3514,16570,317,0,3
513,2322,3263,17152,50,1,0
649,2615,3589,19711,371,1,0
317,2434,2930,17636,103,0,1
422,1990,3358,17317,249,0,2
682,1990,2912,19107,378,0,2
365,2463,3102,19020,419,0,1
679,2829,3348,18854,169,1,0
386,2201,3233,19052,126,0,1
424,2794,3031,16584,180,0,3
508,2384,3182,18409,208,1,0
386,2011,3457,19946,276,0,1
627,2090,3472,19316,239,1,0
318,2035,3223,18616,379,0,1
406,2664,3657,18539,84,0,2
465,2928,3430,18073,235,1,0
307,2466,3322,18419,229,0,1
373,2040,3570,18023,263,0,1
530,2835,3275,17251,329,1,0
605,2098,3438,17852,49,1,0
713,2091,3590,19614,339,0,1
529,2039,3480,19037,157,1,0
616,3100,3699,18285,397,0,2
583,2600,2992,16968,389,0,2
321,3036,3314,17880,425,0,1
756,2661,3294,18649,277,0,1
640,2607,3397,16673,98,0,3
682,1951,3141,17180,281,0,2
449,2715,3243,18889,75,1,0
641,2218,3270,19818,66,1,0
314,2999,3652,16957,68,0,1
398,2662,3087,16720,53,0,1
339,2055,2911,16627,268,0,1
501,2563,3279,18034,327,1,0
417,2207,3316,16669,102,0,3
735,2614,2949,17082,162,0,1
337,2127,2978,18887,46,0,1
740,2423,3131,16544,150,0,1
674,2317,3006,17776,118,1,0
351,2045,3172,19657,85,0,1
652,3070,3630,19938,121,0,2
705,2497,2963,16855,386,0,1
498,1901,3491,17008,31,0,2
578,2085,3218,19822,67,1,0
789,2273,3553,17077,164,0,1
355,2754,3650,19812,138,0,1
438,2179,3437,19684,426,0,0
562,3035,3182,18444,96,0,2
601,1986,3243,17961,101,0,2
701,3096,3564,16612,257,0,1
372,2027,3387,18661,205,0,1
728,1911,3489,19779,250,0,1
386,2231,3547,19534,444,0,1
517,2055,3006,18979,118,1,0
665,2965,2933,17377,94,0,2
799,3076,3194,18558,175,0,1
570,2967,3100,16812,105,0,3
582,2610,3277,18724,306,1,0
624,2495,3517,16858,362,0,3
761,2386,3105,18078,85,0,1
677,2636,3351,17727,297,1,0
700,2343,3111,17923,219,1,0
469,2345,3167,17040,242,1,0
547,2535,3597,19131,403,0,0
705,1922,3449,18123,198,0,1
543,2025,3604,17294,417,0,2
659,2320,3064,17249,192,1,0
381,2431,3073,19985,222,0,1
476,1906,3289,19500,446,0,2
450,2568,3428,18701,180,1,0
534,2748,3605,19028,162,0,2
406,2204,3540,17898,281,1,0
596,2610,3493,20002,350,0,3
660,2918,3027,19703,366,1,0
614,2093,2976,19330,227,0,2
659,2173,3129,19138,192,1,0
749,2003,3397,19837,336,0,1
306,2939,3270,17736,314,0,1
321,2605,3251,18729,207,0,1
560,2384,3663,16604,176,0,2
565,2774,2996,19929,61,0,2
588,2880,3030,18852,419,0,0
355,2621,2863,19248,389,0,1
687,2614,2924,19879,103,0,2
744,2487,3082,19369,368,0,1
765,2479,3048,16835,286,0,1
666,2914,3016,17051,139,1,0
414,2205,3647,19689,151,0,2
721,3025,3377,19094,138,0,1
773,2994,2988,19037,312,0,1
502,2596,2981,16552,296,0,2
503,2335,3426,19587,52,1,0
554,2369,3446,17397,238,1,0
351,2001,3341,17642,107,0,1
737,2044,3441,18896,326,0,1
336,2405,3269,18800,217,0,1
770,2288,3311,17224,230,0,1
752,3032,3284,18052,54,0,1
734,2271,2991,16831,171,0,1
795,2189,3024,16579,447,0,1
568,2290,3329,19378,354,1,0
726,2188,3349,17588,294,0,1
494,2376,3460,18326,105,1,0
387,2201,3064,18516,248,0,1
556,2655,3270,19834,145,1,0
545,3071,3474,18584,395,0,2
668,2417,3407,16606,339,0,3
436,2716,2882,19924,170,0,2
330,1927,3322,19504,286,0,1
401,3008,3441,18722,47,0,2
490,2985,3163,19769,349,1,0
555,2421,3369,19116,249,1,0
507,3033,3309,18179,448,0,2
772,2504,2948,18996,289,0,1
627,1972,3071,18427,385,0,2
587,2085,3525,18079,297,1,0
327,3035,3550,19651,122,0,1
321,1939,3212,19773,431,0,1
687,2188,3402,18084,60,1,0
758,2947,2956,19103,438,0,1
351,2015,2972,18966,396,0,1
678,2703,3682,19592,157,0,2
771,2777,3212,17730,60,0,1
632,2385,3248,19584,159,1,0
568,2213,3342,19775,299,1,0
333,2719,3657,16808,245,0,1
717,1974,3421,17708,150,0,1
309,2149,3110,17902,284,0,1
630,2886,3009,18424,300,1,0
764,2377,3299,18809,43,0,1
653,2394,3355,17020,102,1,0
534,2879,3337,18602,200,1,0
759,2841,3044,19206,216,0,1
695,2009,3398,18719,382,1,0
588,3050,3185,16759,168,0,2
326,2313,3476,18898,96,0,1
703,2387,3499,17909,124,0,1
